Date,PC1,PC2,cluster,is_outlier,anomaly_score,Bitcoin_next_return
2019-03-07,-1.0210393531099728,-3.8258038141581907,1,0,0.1056914080085617,-0.0026502747112910896
2019-03-08,-0.008117841430767611,-2.2600500970032322,1,0,0.10779290708196532,0.0010493249311860353
2019-03-11,0.27926949868207235,-2.6369497310179386,1,0,0.11099674055824976,0.001005570148075563
2019-03-12,1.1691024053730792,-2.065497237032291,1,0,0.10167203761787585,-0.0006241055237001802
2019-03-13,1.7315337782165212,-1.16150337427747,1,0,0.10668087470697857,0.004508157464902851
2019-03-14,1.2305699603681053,-1.670151484531329,1,0,0.10236327950692825,0.009268473031697866
2019-03-15,2.3095200813336865,-1.1266303570920473,1,0,0.10532975833608543,0.01791426446817468
2019-03-18,2.718962737942981,-1.6421338065133253,1,0,0.1118967277753638,0.00954703827395953
2019-03-19,2.5638516217273324,-2.5091871807196697,1,0,0.11670572926064088,0.003992356946232789
2019-03-20,2.4964350097587613,-2.457582685758482,1,0,0.11308656591227145,-0.014328401790338674
2019-03-21,2.184223416993527,-2.1289063658255674,1,0,0.11210142097638526,-0.0013307952232004538
2019-03-22,1.4984727416003447,-2.4436496233096574,1,0,0.11281178904677747,-0.015249427623961864
2019-03-25,1.6975502011094603,-1.8201178810054257,1,0,0.11081879630976788,0.005538472822802731
2019-03-26,1.117089793018351,-2.5860988166268024,1,0,0.11308583615758572,0.025269802161778543
2019-03-27,1.0769962675804858,-3.091240173749844,1,0,0.12086819223946105,-0.00440378414003284
2019-03-28,-0.14898798632528784,-3.6162088499998677,1,0,0.11717410460753741,0.007166825802505272
2019-03-29,0.5625605089552557,-3.7205272997738987,1,0,0.12097343123907456,0.014487790832902192
2019-04-01,0.8406694869384904,-4.244465793736629,1,0,0.11532953094941434,0.16004197976839407
2019-04-02,2.124679040322723,-2.841606037669755,1,0,0.06663034577504645,0.01890749296950922
2019-04-03,2.1369083020916415,-2.4483264367431103,1,0,0.09113708757639105,-0.010150461847883818
2019-04-04,2.2571849917659197,-2.713817098526042,1,0,0.08713157245474551,0.022870127391311
2019-04-05,2.951346166751289,-3.16381777961976,1,0,0.08330644602988163,0.049027591312968966
2019-04-08,4.169456925275408,-2.4585545135299576,1,0,0.08383224762598951,-0.016163226787920593
2019-04-09,3.443571604646921,-2.2665548878334922,1,0,0.10417409374074343,0.02271680293391576
2019-04-10,3.7481746276529524,-2.317851005104127,1,0,0.10608707409542645,-0.05007552528719117
2019-04-11,1.4363597842503986,-1.6964246773489855,1,0,0.10525094888820502,0.004934263167637454
2019-04-12,1.4443273137031867,-1.7067689894551192,1,0,0.11583979171281361,-0.004416949710273954
2019-04-15,0.9133499921686957,-2.0412629010584067,1,0,0.1108614618305534,0.032703409546247286
2019-04-16,0.32211363466534637,-2.986915201782536,1,0,0.1126127885345356,0.0031234202806835754
2019-04-17,0.46224224819696585,-3.084991948586383,1,0,0.11874647496832375,0.00880504810644922
2019-04-18,1.3801972147658166,-3.5910597479013666,1,0,0.10723223816065408,0.018879200251623374
2019-04-22,1.7103138020982465,-3.4492578305545787,1,0,0.1158688433300265,0.031537678710241934
2019-04-23,1.052676429145889,-4.224609388920869,1,0,0.10993178986306218,-0.0194793465759453
2019-04-24,0.4507164310563787,-3.7274726093067416,1,0,0.11078641623481028,-0.04766091040689524
2019-04-25,-1.213721169446482,-3.4392261117631526,1,0,0.11090768723259059,0.013123813423158381
2019-04-26,0.33153776641493027,-2.415382788256168,1,0,0.1158027644258593,-0.0060789614828546945
2019-04-29,-0.3262244956031117,-2.6041883022814294,1,0,0.11271068692985847,0.019508686623199267
2019-04-30,0.7974653218803834,-1.9007161849508567,1,0,0.11926620611462735,0.009665964737195054
2019-05-01,0.38870993395252806,-2.4081355637655815,1,0,0.12318767359712729,0.018809979754905726
2019-05-02,0.16289304444011252,-2.967908359678508,1,0,0.11710952145012976,0.046667295980034496
2019-05-03,1.9362190757731685,-1.566724240180105,1,0,0.12029674087222586,-0.003731179580201527
2019-05-06,1.6995085876367249,-1.746673679261792,1,0,0.12713780950679016,0.014287066018571437
2019-05-07,1.378275417397619,-1.9370887997891812,1,0,0.12360363640099714,0.025899955314045542
2019-05-08,1.8607474028520299,-2.2777257349977442,1,0,0.12114288157037573,0.03160113331553838
2019-05-09,2.4095774440986126,-2.3469058501396365,1,0,0.12044382845618534,0.03255511923946841
2019-05-10,3.2481714131456205,-3.3240953944227614,1,0,0.10814112137399184,0.20304639975180194
2019-05-13,4.850926845013025,-1.1338378591970182,1,0,0.04745969792868082,0.022709207625679184
2019-05-14,5.17066285587294,-1.5223426732393102,1,0,0.06316244480945749,0.026020895924879994
2019-05-15,6.248540729959607,-1.4134090648918083,1,0,0.054946760909262315,-0.03981349360704378
2019-05-16,5.325571523175391,-1.7899128099860828,1,0,0.05127568582171693,-0.07108127725881808
2019-05-17,1.9389018209115307,-2.069002796605821,1,0,0.05825570933345686,0.0828570695486821
2019-05-20,3.063951125994247,-2.580343696655287,1,0,0.054160325400857245,-0.0018795372127939913
2019-05-21,2.213257046080933,-2.7896669906473215,1,0,0.07517221426219745,-0.03621876354448261
2019-05-22,1.1524854315875943,-2.2429234699395177,1,0,0.08611880854136733,0.025934032858881295
2019-05-23,1.7741532747246602,-0.362561531078009,1,0,0.06972742240268709,0.013299515579216603
2019-05-24,2.546626415593888,-0.947912153833582,1,0,0.08346331708645349,0.08775312805053481
2019-05-28,2.7123036387446118,-1.6104354633146083,1,0,0.0683615447318705,-0.0069593521281454684
2019-05-29,2.0625567747016627,-1.2905298962909149,1,0,0.09032855249745908,-0.04005664796772912
2019-05-30,1.0032096482119952,-0.7064610919411719,1,0,0.08889834864361568,0.030194039934908545
2019-05-31,2.3330551509908646,0.9289227934069229,1,0,0.07570192808842174,-0.04356239154314423
2019-06-03,1.9361768503744945,2.3908806960743467,1,0,0.0793609737668477,-0.0630014783427022
2019-06-04,0.9556590138723492,2.16994063632432,1,0,0.06638225919572349,0.014996473539936162
2019-06-05,1.2370476621237163,2.415878870138196,1,0,0.0688343806564396,-0.0002822410658254171
2019-06-06,1.9236796874785516,2.6511796441719464,1,0,0.07401045164206926,0.027977129076807827
2019-06-07,2.720897702869857,2.1199409553719555,1,0,0.08325275948329536,-0.005437662200412419
2019-06-10,1.0415805904630262,1.4858156894623236,1,0,0.09170514843727351,-0.009117973017984227
2019-06-11,1.251723808058865,0.7065226133094015,1,0,0.10042353190609676,0.0271447396905522
2019-06-12,1.5418091936752416,0.9195475945214667,1,0,0.10095689737061858,0.010388753446054722
2019-06-13,1.516197427236017,0.7365814102938539,1,0,0.10796961797322674,0.054715664950810705
2019-06-14,1.5779913165120152,-0.09812344316085729,1,0,0.10465971558808407,0.06958652943068522
2019-06-17,2.914026558693499,-0.7661542963577782,1,0,0.08518565846434212,-0.025932150849556024
2019-06-18,2.697588316324804,-0.5296595663290452,1,0,0.09421832237007538,0.020894883881638293
2019-06-19,3.4222239487852106,-0.38019446079737124,1,0,0.09220023744201666,0.026983496264122664
2019-06-20,4.932899035732103,4.105358186064353,1,0,0.05339792156339873,0.06279058671001714
2019-06-21,6.268450417025208,2.9761997923519887,1,0,0.05978805011967059,0.08196681544062656
2019-06-24,8.070845800054697,3.975184183498522,1,0,0.033585799501481994,0.06842540313130918
2019-06-25,8.380012054600828,3.3816292594489723,1,0,0.04900748855709408,0.09886766271923975
2019-06-26,9.034016908907676,2.582715690981881,1,0,0.034357530252903834,-0.1518196739369877
2019-06-27,3.711222878442366,3.4451838465227014,1,0,0.03283177239770774,0.10391011328681188
2019-06-28,5.116080837963058,2.3078389763553537,1,0,0.03615163197785515,-0.1590259165175727
2019-07-01,0.07932949654321608,2.1975478371372272,1,0,0.02633853622325194,0.02043979364930415
2019-07-02,0.37578695558923025,2.9144407386103026,1,0,0.06014108218758635,0.1019724231462682
2019-07-03,2.2038460133758044,3.239843531653793,1,0,0.040662343725247185,-0.08573872330948085
2019-07-05,-1.3549715847012225,1.689595287364713,1,0,0.053723274546372934,0.11252181716911025
2019-07-08,0.8312761778394879,1.5138375658063055,1,0,0.05209003602528295,0.023159293280457405
2019-07-09,1.2358571353646834,0.8203112600652055,1,0,0.06571920672007459,-0.033751227644685855
2019-07-10,0.9429464531757052,1.3346326208787875,1,0,0.06907022990872586,-0.06788441618713037
2019-07-11,-0.5558692856513955,1.0077499353224197,1,0,0.07785749142517229,0.039472753868565746
2019-07-12,1.4575322483277506,1.1095306255071782,1,0,0.07788053503599413,-0.08114117347266259
2019-07-15,-1.8508390281427995,2.484426593466248,0,0,0.037184160899326246,-0.1393767055806645
2019-07-16,-4.2632343905207275,3.820566778026525,0,0,0.03168416043322092,0.022551278856090207
2019-07-17,-2.254097977493009,3.738002248411244,0,0,0.0441718229162803,0.09561955306661929
2019-07-18,-0.9530358334420529,4.426212721929381,1,0,0.03035507655503722,-0.012808461572603846
2019-07-19,-0.97711212893014,3.0135780065714357,1,0,0.05883658976725559,-0.017977625586194534
2019-07-22,-0.6863956785466042,2.661015505782562,1,0,0.05624406712630581,-0.043707966595475156
2019-07-23,-1.1433303065480194,1.6021585337459625,1,0,0.06079171464178429,-0.009013724991008942
2019-07-24,-1.1306064400034654,1.2179959976622612,1,0,0.07169677995060497,0.010131621144278569
2019-07-25,-1.469045190115369,0.22496094113798795,1,0,0.08198834503568841,-0.004199559341957482
2019-07-26,-1.2133223903490389,-0.3341881320352779,1,0,0.09502859929030627,-0.036225536898157884
2019-07-29,-1.199860530279139,-0.4026620786592167,1,0,0.0920614868485018,0.009231027857063978
2019-07-30,1.1101834008142486,-0.6956093517312112,1,0,0.0979493378353734,0.04857531814577598
2019-07-31,1.114729961396507,-1.6538114351256097,1,0,0.10443795148422474,0.030662540264241755
2019-08-01,-1.1002281943115044,-0.8692766863034637,1,0,0.08429505585610075,0.011330721144643618
2019-08-02,0.8777403011122259,0.1789656978383853,1,0,0.09148049705823624,0.11547381708019167
2019-08-05,3.0109552496950363,1.7692049835692416,1,0,0.06532773415807641,-0.028131633051238225
2019-08-06,2.192297419712416,2.4593520968842113,1,0,0.06744615818463429,0.03961210267399373
2019-08-07,3.3493535901437204,6.087952779401632,1,0,0.03520656983884057,0.0020443450527860563
2019-08-08,3.3056836734723816,4.571038806664455,1,0,0.06517845911937653,-0.008684364496771124
2019-08-09,2.4970482006705015,3.810833669412615,1,0,0.08296492184794962,-0.04133166407356548
2019-08-12,3.0987665993128393,3.2088655292743113,1,0,0.07260382595533738,-0.043707143389404735
2019-08-13,2.3703480750491344,1.8649860342712477,1,0,0.09251485440637308,-0.0806379719242738
2019-08-14,0.3462953950207854,2.06743612981124,1,0,0.07215996295796684,0.025522045965720608
2019-08-15,0.6923304905563104,1.305918084288576,1,0,0.07858667888764947,0.0060711120004821595
2019-08-16,0.23460743025671965,0.8264657788161239,1,0,0.08900152437830117,0.050899182778600505
2019-08-19,0.43631631656418113,-0.26720748190308985,1,0,0.08827207399441828,-0.014098602646118508
2019-08-20,0.8731944062426535,0.17713674900331372,1,0,0.09820839375446022,-0.05984026786228647
2019-08-21,-0.23064532085966524,-0.820217780627232,1,0,0.08788864304453292,-0.0006901282262674613
2019-08-22,0.3257194600320912,-0.8850174694340621,1,0,0.09631406625878774,0.02696583890848636
2019-08-23,1.6303836906699862,1.8468948502132903,1,0,0.09880010427143732,-0.0035752398936548246
2019-08-26,1.2251436625791972,1.7910285178842753,1,0,0.08892715778228483,-0.01803098322502983
2019-08-27,2.0060355966177985,2.6781323763032208,1,0,0.08947816434355321,-0.043244332321517476
2019-08-28,1.6234630774473506,2.3835531849749216,1,0,0.07660434679329842,-0.02535588058642091
2019-08-29,1.0035033016332435,1.1285198732126513,1,0,0.09472787822851209,0.009207926773969533
2019-08-30,0.22722748813426763,0.03604280737905301,1,0,0.0949124656412969,0.10149944313938164
2019-09-03,1.7803910359529602,2.3177297291724352,1,0,0.07268199516176227,-0.0027379439807031503
2019-09-04,2.273812476607999,2.4639587244724024,1,0,0.08460947429743082,-0.0017912085396538657
2019-09-05,0.4601652204217744,1.753323202811936,1,0,0.07345522333902382,-0.021237571181719872
2019-09-06,-0.26292738575705554,1.0363488621621204,1,0,0.07931989807518702,-0.0017718372091035661
2019-09-09,0.313998445903182,-0.19755278570885504,1,0,0.10068732997911711,-0.02141782097558753
2019-09-10,-0.5825026065656392,-1.4558965257555805,1,0,0.09590109458079393,0.006149168432955321
2019-09-11,-1.2359703266049846,-1.6584203258157462,1,0,0.10566770599677872,0.02251399403043486
2019-09-12,0.23723569612632933,-1.2495545416540355,1,0,0.11017144671388407,-0.004774055257204424
2019-09-13,-0.49631648709220205,-1.0511053246186368,1,0,0.10468657562761774,-0.008116684239867666
2019-09-16,0.9705431565266716,0.17607234632887672,1,0,0.08149265015303764,-0.00346246270575179
2019-09-17,1.2361770754374937,0.09969051462957727,1,0,0.0804956657336276,-0.004209930227212055
2019-09-18,0.30104093121120445,-0.26770036514025325,1,0,0.07658839434361753,0.006661946401365526
2019-09-19,1.5210004873260154,-0.1821813128195565,1,0,0.08234077019563907,-0.008291636186186224
2019-09-20,1.316482911502066,0.13231092000614667,1,0,0.08815273314078648,-0.045441815222615034
2019-09-23,0.8835930138680353,1.3392836927115,1,0,0.07706648540781647,-0.12099364952146807
2019-09-24,-2.553920868219585,2.5449475331085925,0,0,0.048350941826447835,-0.015616015371175962
2019-09-25,-3.806782331959825,1.1422015942514034,0,0,0.07320669696199816,-0.04433175093227604
2019-09-26,-4.703547077775377,0.741220005796981,0,0,0.07276452840110248,0.01623387232043605
2019-09-27,-4.391749302097471,0.4711779682947537,0,0,0.07124623944952979,0.005079569443804388
2019-09-30,-6.655792754044915,-0.3400233919828386,0,0,0.039818681414903634,0.0059395226486973485
2019-10-01,-5.026439662141129,-1.1755336806916543,0,0,0.07112705175368378,0.005947039319424974
2019-10-02,-3.014778010745317,0.13851736565040706,0,0,0.0817139747536299,-0.01597938661828735
2019-10-03,-2.6553382227784654,0.7276950150500702,0,0,0.08931357685517533,-0.0065654260828598154
2019-10-04,-1.8040123766254113,0.9396227890236158,0,0,0.0973031525165296,0.004824304161505921
2019-10-07,-1.7230486492188661,-0.23702240142917613,1,0,0.09831982808630851,-0.0020443649816002107
2019-10-08,-0.8996100503168568,-0.7911644860060988,1,0,0.10952290475755028,0.0436286041566607
2019-10-09,0.6902256100866215,-0.6545196267883936,1,0,0.10573561647916907,-0.0010786272982699074
2019-10-10,0.21274720613641113,-1.0419068944334404,1,0,0.10925261351828797,-0.03131474095669695
2019-10-11,-0.4958653725451576,-0.7615495421533661,1,0,0.11136960890898767,0.006340256265360722
2019-10-14,0.5475445989931466,-0.5055697466912366,1,0,0.11603429934113929,-0.020424933726610917
2019-10-15,-1.2032852502910905,-1.340036622141285,1,0,0.11463881006265042,-0.019423891941979576
2019-10-16,-1.2331852078100862,-1.3104833170005576,1,0,0.11200768731908095,0.0069819797390682226
2019-10-17,-0.320255568614375,-0.9036344241951116,1,0,0.11252774260091686,-0.01625994007694942
2019-10-18,-0.5048976321613878,-0.8925157786127981,1,0,0.11183161733512537,0.03336492268169167
2019-10-21,0.07604432203628499,-1.3420889698652905,1,0,0.11266285311418534,-0.020282321366639877
2019-10-22,0.3450344385248465,-2.3640979860923066,1,0,0.11177432291241024,-0.07231210270482968
2019-10-23,-0.44897281413585055,-2.4344554886766714,1,0,0.1015342225980671,-0.0028228801699565764
2019-10-24,0.26111463223919484,-2.2805341956892775,1,0,0.10536978710654094,0.14476109386093228
2019-10-25,1.9322379650443666,-1.381493727411961,1,0,0.06886468791447253,0.06649245338975263
2019-10-28,2.468769323556834,-2.223088779783972,1,0,0.08307016349257601,0.018362811918532174
2019-10-29,2.9819720562440493,-2.487272796946012,1,0,0.09122681127151017,-0.023825095718830624
2019-10-30,2.651914089139921,-2.811566344083325,1,0,0.08845073689401228,-0.0006673727616757219
2019-10-31,2.77055573024762,-1.9250383653001932,1,0,0.10039422602167969,0.006664947063718785
2019-11-01,2.9113597801382918,-2.3946637640513484,1,0,0.10253392791373273,0.016227207336218186
2019-11-04,2.7856941992170667,-2.5209485913785326,1,0,0.11213713131181047,-0.007473715309565421
2019-11-05,1.1596779277593752,-3.0041108427030463,1,0,0.1120774608570283,0.001962481459161225
2019-11-06,1.3465171264970832,-2.984881586516805,1,0,0.11171097291126358,-0.010018996001742053
2019-11-07,-0.47909965909850805,-4.437756031406685,1,0,0.1089228437530525,-0.051214083806272015
2019-11-08,-1.8857795184783728,-5.019214086000797,1,0,0.110132385055761,-0.005362839378223683
2019-11-11,-1.7647351874469799,-4.873892039131974,1,0,0.11261111925608253,0.006586553240447657
2019-11-12,-1.4673278156035474,-5.048391143778581,1,0,0.11225419041338469,-0.0008397010971492591
2019-11-13,-0.5037032917971677,-4.490624688811711,1,0,0.11811500579841722,-0.01143720218148303
2019-11-14,-0.045139215518161344,-4.325606555690664,1,0,0.11731442662805386,-0.025129397563837585
2019-11-15,-0.17653276703184523,-4.308967996903311,1,0,0.11509565098980479,-0.021749923275093508
2019-11-18,-0.08675876212407474,-3.8036875332776034,1,0,0.11171876942666165,-0.012490374838556306
2019-11-19,-0.024202323453445647,-3.1065522417451272,1,0,0.11261097888356353,-0.02203907156093976
2019-11-20,-0.2962704545217408,-3.7101834771635214,1,0,0.10714323566960599,-0.049086768125686575
2019-11-21,-1.5178548829313867,-3.9368278565739545,1,0,0.10153798584239343,-0.04635206471928832
2019-11-22,-2.5584366059270116,-4.273758455177364,0,0,0.08904534938764819,-0.020833939680580116
2019-11-25,-2.9659091040762413,-4.803961403209914,0,0,0.08872842799842423,0.01005783551004491
2019-11-26,-2.356502873668449,-4.585763575662087,1,0,0.09274978067583556,0.0424866264353021
2019-11-27,-2.14852851766678,-4.868703566762481,1,0,0.09938885303981071,0.03002664222915996
2019-11-29,-1.5623653595214648,-3.882148944838469,1,0,0.11124392003684852,-0.05826067161951087
2019-12-02,-2.1228047688266303,-3.332281132482186,1,0,0.10808960378777477,-0.00025170831980858566
2019-12-03,-0.9829633072102808,-2.3255418742081133,1,0,0.10771000678126186,-0.009348132540894838
2019-12-04,-0.9926205504724985,-2.806961811105982,1,0,0.11019903701651451,0.026704767756074332
2019-12-05,-0.15256818823792206,-2.6003347406439805,1,0,0.11099586971515296,0.01316283930428419
2019-12-06,-0.574985095026808,-3.4688199409674882,1,0,0.104092246575414,-0.0195481451462598
2019-12-09,-0.08017681875403895,-3.7474442185417565,1,0,0.11147476838857184,-0.016728999152695323
2019-12-10,-0.0016725393113952932,-3.4750042369662637,1,0,0.11405671216368546,-0.008373983817170583
2019-12-11,0.05081563297852507,-2.9624843939351466,1,0,0.11046541997080883,0.0035554716584638157
2019-12-12,0.18619988341978658,-3.000892100996247,1,0,0.11229174589713126,0.0036588787977542836
2019-12-13,0.7056630033321016,-3.2746179662899797,1,0,0.10847558308487865,-0.04749522159367814
2019-12-16,-0.0418083277587615,-2.8104163609124555,1,0,0.10790107271376786,-0.04302813984775078
2019-12-17,-1.4155388954137837,-3.167252964553809,1,0,0.09945357790472892,0.09150203958984626
2019-12-18,0.014031332615674602,-3.1594288192144453,1,0,0.09590087344750559,-0.010215599788491403
2019-12-19,-0.6516239324779924,-2.8591402575680815,1,0,0.10548822433822758,0.0022150257023572095
2019-12-20,-0.32908702896211867,-3.0494094600418458,1,0,0.10459367453032942,0.018774784509870912
2019-12-23,0.9638831124746391,-2.608442213394772,1,0,0.09985318487583528,-0.0045095905809819925
2019-12-24,2.0616370572665326,-1.5456297198767892,1,0,0.10885223340563516,-0.011477712142868413
2019-12-26,2.2632435517243414,-1.646331142616575,1,0,0.10540921940115477,0.0070371806538602755
2019-12-27,2.5840857334943665,-0.6450324028886826,1,0,0.107103752049854,0.0003986452276070196
2019-12-30,3.1095566299139445,-1.002668808754883,1,0,0.11060150271344882,-0.013722694823240289
2019-12-31,2.9114790874688152,-0.9239783689005623,1,0,0.11405461684857354,-0.02935931141347936
2020-01-02,2.3442511573122475,-1.228080761630868,1,0,0.10751924581250633,0.050171745960032155
2020-01-03,3.3506690670461645,-0.3550732353258089,1,0,0.10497563978736674,0.05616562099224609
2020-01-06,4.395964454213528,-0.05831991992128691,1,0,0.08962389117298875,0.0495268893264047
